Date,Open,High,Low,Close,Avg (HLC3),Log Avg,Change,Change (%)
2014-09-15,465.864013671875,468.17401123046875,384.5320129394531,398.8210144042969,417.17567952473956,6.033507426903791,,
2014-09-22,399.1000061035156,441.5570068359375,374.3320007324219,377.1809997558594,397.69000244140625,5.98567281345514,-21.6400146484375,-5.425996591669158
2014-09-29,376.9280090332031,391.3789978027344,289.2959899902344,320.510009765625,333.72833251953125,5.810327286317187,-56.670989990234375,-15.024879309115835
2014-10-06,320.3890075683594,382.72601318359375,302.55999755859375,378.54901123046875,354.61167399088544,5.871023314674305,58.03900146484375,18.10832725857303
2014-10-13,377.9209899902344,411.697998046875,368.8970031738281,389.5459899902344,390.0469970703125,5.966267237172004,10.996978759765625,2.9050343373028698
2014-10-20,389.2309875488281,392.64599609375,342.87701416015625,354.7040100097656,363.4090067545573,5.8955289403400135,-34.84197998046875,-8.944253278372138
2014-10-27,354.7770080566406,359.9840087890625,320.6260070800781,325.8919982910156,335.50067138671875,5.815623957562398,-28.81201171875,-8.122832250460533
2014-11-03,325.5690002441406,363.6260070800781,325.0769958496094,363.2640075683594,350.6556701660156,5.859804745295686,37.37200927734375,11.467605670996317
2014-11-10,362.2650146484375,457.0929870605469,357.5610046386719,387.8819885253906,400.84532674153644,5.9935756340488835,24.61798095703125,6.776884151507523
2014-11-17,388.3489990234375,410.1990051269531,344.11199951171875,367.572998046875,373.9613342285156,5.924152407654261,-20.308990478515625,-5.2358684030996745
2014-11-24,366.947998046875,394.70098876953125,358.4549865722656,378.0469970703125,377.0676574707031,5.932424634133502,10.4739990234375,2.849501753146133
2014-12-01,378.2489929199219,384.0379943847656,365.7560119628906,375.0950012207031,374.96300252278644,5.926827361163963,-2.951995849609375,-0.7808541986805806
2014-12-08,374.9649963378906,376.02899169921875,338.76300048828125,351.6319885253906,355.4746602376302,5.873453967483768,-23.4630126953125,-6.25521870964818
2014-12-15,351.3609924316406,351.81500244140625,304.23199462890625,320.8429870605469,325.62999471028644,5.785761751231563,-30.78900146484375,-8.756029732664816
2014-12-22,321.0679931640625,336.2869873046875,311.0780029296875,317.239013671875,321.53466796875,5.773105369804353,-3.603973388671875,-1.1232825818292769
2014-12-29,317.70098876953125,320.43499755859375,257.61199951171875,264.19500732421875,280.74733479817706,5.637455100423633,-53.04400634765625,-16.7205179885348
2015-01-05,265.0840148925781,298.7539978027344,265.03900146484375,265.6600036621094,276.4843343098958,5.622154162250247,1.464996337890625,0.5545132562224442
2015-01-12,266.14599609375,272.2030029296875,171.50999450683594,210.33900451660156,218.017333984375,5.3845745733178365,-55.32099914550781,-20.82398493672766
2015-01-19,211.4709930419922,255.07400512695312,205.1529998779297,253.71800231933594,237.9816691080729,5.472193650150924,43.378997802734375,20.623373160117133
2015-01-26,254.07899475097656,309.3840026855469,212.01499938964844,226.9720001220703,249.45700073242188,5.519286558585207,-26.746002197265625,-10.5416257233503
2015-02-02,226.49099731445312,245.95700073242188,214.72500610351562,223.41200256347656,228.03133646647134,5.4294830601527595,-3.55999755859375,-1.5684743301724868
2015-02-09,223.38900756835938,265.6109924316406,215.33200073242188,234.8249969482422,238.5893300374349,5.474743789625478,11.412994384765625,5.108496523826167
2015-02-16,234.8249969482422,255.32000732421875,229.02200317382812,235.9770050048828,240.10633850097656,5.481081902299726,1.152008056640625,0.4905815273552605
2015-02-23,235.9949951171875,261.6600036621094,232.42100524902344,260.2019958496094,251.42766825358072,5.527155346797174,24.224990844726562,10.26582689454225
2015-03-02,260.35699462890625,285.7959899902344,258.31298828125,274.35400390625,272.8209940592448,5.6088158807033945,14.152008056640625,5.438854537003679
2015-03-09,274.81201171875,300.04400634765625,273.89300537109375,286.39300537109375,286.77667236328125,5.658703767771917,12.03900146484375,4.388126760839106
2015-03-16,285.68499755859375,294.11199951171875,248.63600158691406,267.9599914550781,270.2359975179036,5.599295642107237,-18.433013916015625,-6.436265401150787
2015-03-23,267.8949890136719,277.2969970703125,236.51499938964844,242.71299743652344,252.17499796549478,5.530123282873069,-25.246994018554688,-9.421926714304728
2015-03-30,242.87899780273438,260.67498779296875,239.21400451660156,260.5979919433594,253.49566141764322,5.5353467081614784,17.884994506835938,7.368783170136317
2015-04-06,260.72100830078125,261.7980041503906,232.77099609375,236.1529998779297,243.5740000406901,5.495420797958382,-24.444992065429688,-9.380345521136157
2015-04-13,235.9499969482422,236.93499755859375,216.322998046875,222.60000610351562,225.28600056966147,5.417370708666353,-13.552993774414062,-5.739073304772657
2015-04-20,222.61199951171875,237.90899658203125,214.87399291992188,219.42999267578125,224.07099405924478,5.411962939405361,-3.170013427734375,-1.4240850587668996
2015-04-27,219.4290008544922,243.24000549316406,218.0229949951172,240.35800170898438,233.87366739908853,5.45478108665857,20.928009033203125,9.537442342317037
2015-05-04,240.3560028076172,247.8040008544922,228.572998046875,240.29600524902344,238.89100138346353,5.476007386746935,-0.0619964599609375,-0.025793383003736015
2015-05-11,240.2989959716797,244.27000427246094,234.0570068359375,236.802001953125,238.37633768717447,5.473850675597232,-3.4940032958984375,-1.4540413571492938
2015-05-18,236.88699340820312,241.97799682617188,231.81700134277344,240.9530029296875,238.24933369954428,5.473317745886305,4.1510009765625,1.7529416737719128
2015-05-25,240.927001953125,241.02099609375,229.54200744628906,230.19000244140625,233.58433532714844,5.453543191030727,-10.76300048828125,-4.466846379757305
2015-06-01,230.23300170898438,231.71299743652344,221.29600524902344,222.88099670410156,225.29666646321616,5.417418051337686,-7.3090057373046875,-3.175205551841964
2015-06-08,222.87899780273438,234.85800170898438,222.83900451660156,233.54299926757812,230.41333516438803,5.439874805464507,10.662002563476562,4.783719886909665
2015-06-15,233.4219970703125,256.8529968261719,233.4219970703125,243.94400024414062,244.73966471354166,5.500195052586581,10.4010009765625,4.453570010311347
2015-06-22,243.968994140625,251.33900451660156,240.36500549316406,249.01100158691406,246.9050038655599,5.509003662915956,5.0670013427734375,2.077116607787999
2015-06-29,248.7209930419922,274.5060119628906,248.58099365234375,271.9129943847656,265,5.579729825986222,22.901992797851562,9.19718110922818
2015-07-06,271.1080017089844,314.3940124511719,264.385986328125,310.86700439453125,296.5490010579427,5.692212469733936,38.954010009765625,14.32590968956946
2015-07-13,310.8269958496094,310.947998046875,272.0429992675781,273.614013671875,285.5350036621094,5.654364626351676,-37.25299072265625,-11.98357824923011
2015-07-20,273.4989929199219,293.052001953125,272.9599914550781,292.6860046386719,286.232666015625,5.6568049976309664,19.071990966796875,6.970399911485714
2015-07-27,292.6390075683594,297.77398681640625,277.52899169921875,282.614013671875,285.9723307291667,5.655895060437471,-10.071990966796875,-3.4412273928953296
2015-08-03,282.8059997558594,285.7149963378906,260.4679870605469,265.0830078125,270.4219970703125,5.599983690972171,-17.531005859375,-6.203162267717244
2015-08-10,265.4779968261719,270.6730041503906,257.0409851074219,258.5069885253906,262.0736592610677,5.568625606465845,-6.576019287109375,-2.4807396525999725
2015-08-17,258.489990234375,260.5050048828125,211.07899475097656,228.16900634765625,233.2510019938151,5.4521151355116455,-30.337982177734375,-11.735846040678533
2015-08-24,228.11199951171875,235.218994140625,199.56700134277344,228.76100158691406,221.18233235677084,5.398987394653424,0.5919952392578125,0.2594547124230351
2015-08-31,229.11399841308594,242.91200256347656,225.9149932861328,239.83999633789062,236.22233072916666,5.464773440908231,11.078994750976562,4.843043470749664
2015-09-07,239.9340057373047,245.781005859375,229.33200073242188,230.51199340820312,235.20833333333334,5.460471646235817,-9.3280029296875,-3.889260787240023
2015-09-14,230.60899353027344,259.1820068359375,227.40199279785156,231.21200561523438,239.2653350830078,5.477573124759673,0.70001220703125,0.3036771304960384
2015-09-21,231.2169952392578,237.427001953125,225.11700439453125,232.7570037841797,231.76700337727866,5.445732571235801,1.5449981689453125,0.6682171043991492
2015-09-28,232.83599853515625,239.802001953125,232.4669952392578,238.25900268554688,236.84266662597656,5.467396066787729,5.5019989013671875,2.3638381711034606
2015-10-05,238.14700317382812,247.2429962158203,237.03500366210938,247.0500030517578,243.7760009765625,5.496249774862122,8.791000366210938,3.689682348672152
2015-10-12,246.875,273.5780029296875,243.7570037841797,261.64300537109375,259.6593373616536,5.559370530982666,14.593002319335938,5.9069023028016865
2015-10-19,261.8609924316406,294.0589904785156,260.95098876953125,283.67999267578125,279.5633239746094,5.633228828560454,22.0369873046875,8.422540198784212
2015-10-26,283.62799072265625,334.16900634765625,280.510009765625,325.4309997558594,313.37000528971356,5.747384617906169,41.751007080078125,14.71764246969489
2015-11-02,325.9419860839844,495.56201171875,323.2090148925781,373.3680114746094,397.3796793619792,5.984892194844501,47.93701171875,14.730315106647085
2015-11-09,374.3240051269531,385.27801513671875,300.99700927734375,320.1659851074219,335.48033650716144,5.815563345177474,-53.2020263671875,-14.249219197184882
2015-11-16,319.7349853515625,338.3500061035156,312.2170104980469,324.5360107421875,325.0343424479167,5.783930845817667,4.370025634765625,1.3649250195330476
2015-11-23,324.3500061035156,371.9389953613281,316.7699890136719,371.29400634765625,353.33433024088544,5.867414719870491,46.75799560546875,14.407644778321217
2015-11-30,371.43701171875,402.8089904785156,349.4649963378906,388.7829895019531,380.3523254394531,5.941097995370862,17.488983154296875,4.7102788774676
2015-12-07,389.9779968261719,469.1029968261719,385.4110107421875,433.7550048828125,429.4230041503906,6.062442456786587,44.972015380859375,11.567382471766674
2015-12-14,433.2720031738281,465.58099365234375,430.45599365234375,442.68499755859375,446.24066162109375,6.100858406535604,8.92999267578125,2.0587641814516555
